cluster_id,category,canonical_keyword,member_keyword,support_count,proposed,accept
1083,others,ครบรส,ครบรส,7,1,1
1084,others,ชัดเจน,ชัดเจน,1,1,1
1085,others,นั่งเฉยๆ,นั่งเฉยๆ,1,1,1
1086,others,ไม่ประทับใจ,ไม่ประทับใจ,8,1,1
1087,others,จัดจ้านรสถึง,จัดจ้านรสถึง,1,1,1
1088,others,รสอ่อน,รสอ่อนๆ,2,1,0
1088,others,รสอ่อน,รสอ่อน,4,1,1
1089,others,มาดีค่ะ,มาดีค่ะ,1,1,1
1090,others,ไม่ได้ว้าว,ไม่ได้ว้าว,1,1,1
1091,others,อร่อยขนาดนั้น,อร่อยขนาดนั้น,1,1,1
1092,others,สดมากค่ะ,สดมากค่ะ,2,1,1
1093,others,นัวเลย,นัวเลย,1,1,1
1094,others,กินง่าย,กินง่าย,7,1,1
1095,others,ประทับใจน้อยลง,ประทับใจน้อยลง,1,1,1
1096,others,รสชาติอ่อน,รสชาติอ่อนๆ,2,1,0
1096,others,รสชาติอ่อน,รสชาติอ่อน,3,1,1
1096,others,รสชาติอ่อน,รสชาติอ่อนไป,1,1,0
1097,others,ซดโล่งคอ,ซดโล่งคอ,1,1,1
1098,others,รสชาดอร่อย,รสชาดอร่อย,18,1,1
1099,others,รสชาดออกหวานๆ,รสชาดออกหวานๆ,1,1,1
1100,others,รสชาติไม่เหมือนใคร,รสชาติไม่เหมือนใคร,1,1,1
1101,others,รสชาดรวมๆดีมาก,รสชาดรวมๆดีมาก,1,1,1
1102,others,อิ่มท้อง,อิ่มท้อง,3,1,1
1103,others,ทำออกมาได้ดี,ทำออกมาได้ดี,3,1,1
1104,others,ไม่มีกั๊ก,ไม่มีกั๊ก,1,1,1
1105,others,เป็นกุ้งตัวใหญ่,เป็นกุ้งตัวใหญ่,1,1,1
1106,others,รสจัดเข้มข้น,รสจัดเข้มข้น,1,1,1
1107,others,เผ็ดถึงใจ,เผ็ดถึงใจ,8,1,1
1108,others,มีครบรส,มีครบรส,1,1,1
1109,others,อร่อยตะโกน,อร่อยตะโกน,1,1,1
1110,others,รสร้อนแรง,รสร้อนแรง,3,1,1
1111,others,มีกลิ่นไหม้นิด ๆ,มีกลิ่นไหม้นิด ๆ,1,1,1
1112,others,น้ำตาร่วง,น้ำตาร่วง,1,1,1
1113,others,จี๊ดมาก,จี๊ดมาก,1,1,1
1114,others,หอมมันอร่อย,หอมมันอร่อย,1,1,1
1115,others,อร่อยมากจ้า,อร่อยมากจ้า,1,1,1
1116,others,ข้าวเม็ดร่วนสวย,ข้าวเม็ดร่วนสวย,1,1,1
1117,others,นิ่มกำลังดี,นิ่มกำลังดี,1,1,1
1118,others,รสชาติอาหารพอดีกลางๆ,รสชาติอาหารพอดีกลางๆ,1,1,1
1119,others,จืดชืด,จืดชืด,10,1,1
1120,others,แกะยาก,แกะยาก,2,1,1
1121,others,ตัวหมึกสด,ตัวหมึกสด,1,1,1
1122,others,รสชาติโอเคมาก,รสชาติโอเคมาก,3,1,1
1123,others,ตัวเนื้อไม่ค่อยเป็นชิ้นเท่าไหร่,ตัวเนื้อไม่ค่อยเป็นชิ้นเท่าไหร่,1,1,1
1124,others,มันไปหน่อย,มันไปหน่อย,4,1,1
1125,others,รสชาติรมุนลิ้นมากๆๆ,รสชาติรมุนลิ้นมากๆๆ,1,1,1
1126,others,ให้เยอะมาก,ให้เยอะมาก,18,1,1
1126,others,ให้เยอะมาก,ให้ปูเยอะมาก,1,1,0
1127,others,สัมผัสของเนื้อปลาโอเคเลย,สัมผัสของเนื้อปลาโอเคเลย,1,1,1
1128,others,ชิ้นหนาไปนิดนึง,ชิ้นหนาไปนิดนึง,1,1,1
1129,others,แนะนำ,แนะนำ,14,1,1
1130,others,ตัวใหญ่มาก,ตัวใหญ่มาก,13,1,1
1130,others,ตัวใหญ่มาก,ตัวใหญ่มาก ๆ,1,1,0
1131,others,น้ำยำรสเด็ด,น้ำยำรสเด็ด,1,1,1
1132,others,กุ้งเนื้อเด้ง,กุ้งเนื้อเด้ง,1,1,1
1132,others,กุ้งเนื้อเด้ง,เนื้อเด้งเด้ง,1,1,0
1133,others,พริกเกลือหอมๆ,พริกเกลือหอมๆ,1,1,1
1134,others,ไม่ผ่าน,ไม่ผ่าน,12,1,1
1135,others,เลี่ยนสุด,เลี่ยนสุด,1,1,1
1136,others,รสชาติเผ็ดพอดี,รสชาติเผ็ดพอดี,1,1,1
1137,others,แนะนำครับ,แนะนำครับ,2,1,1
1138,others,รสชาติเหมือนเปรี้ยวหวานเลย,รสชาติเหมือนเปรี้ยวหวานเลย,1,1,1
1139,others,ไม่เค็มไป,ไม่เค็มไป,1,1,1
1140,others,ไม่จืดไป,ไม่จืดไป,2,1,1
1141,others,ติดหวานสักหน่อย,ติดหวานสักหน่อย,1,1,1
1142,others,เครื่องแกงเข้มข้น,เครื่องแกงเข้มข้น,4,1,1
1143,others,นัวๆละมุนๆมากๆ,นัวๆละมุนๆมากๆ,1,1,1
1144,others,อร่อยเข้มข้น,อร่อยเข้มข้น,5,1,1
1145,others,โดดเด่น,โดดเด่น,1,1,1
1146,others,คุณภาพดีเยี่ยม,คุณภาพดีเยี่ยม,2,1,1
1147,others,ไม่หอมสมุนไพรเท่าไหร่,ไม่หอมสมุนไพรเท่าไหร่,1,1,1
1148,others,รสชาติไม่ค่อยอร่อย,รสชาติไม่ค่อยอร่อย,2,1,1
1149,others,น้ำจะใสๆ,น้ำจะใสๆ,1,1,1
1150,others,ความสุกที่พอดี,ความสุกที่พอดี,1,1,1
1151,others,ทานเพลิน,ทานเพลิน,1,1,1
1152,others,เหนียวนุ่มกำลังดี,เหนียวนุ่มกำลังดี,1,1,1
1153,others,สุกกำลังดีเป๊ะๆ,สุกกำลังดีเป๊ะๆ,1,1,1
1154,others,อร่อยทุกอย่าง,อร่อยทุกอย่าง,5,1,1
1155,others,อิ่มอร่อยมาก,อิ่มอร่อยมาก,1,1,1
1156,others,กลิ่นตุๆ,กลิ่นตุๆ,3,1,1
1157,others,5/10,5/10,1,1,1
1158,others,มาหลังสุด,มาหลังสุด,1,1,1
1159,others,ไม่สับให้,ไม่สับให้,1,1,1
1160,others,ไม่ให้ยกเลิก,ไม่ให้ยกเลิก,1,1,1
1161,others,ห้ามพลาด,ห้ามพลาด,2,1,1
1162,others,เหมือนใช้น้ำมันซ้ำมาทอด,เหมือนใช้น้ำมันซ้ำมาทอด,1,1,1
1163,others,มีตะกอนติดมา,มีตะกอนติดมา,1,1,1
1164,others,รสชาติไม่ผ่านค่ะ,รสชาติให้ผ่าน,1,1,0
1164,others,รสชาติไม่ผ่านค่ะ,รสชาติไม่ผ่าน,1,1,0
1164,others,รสชาติไม่ผ่านค่ะ,รสชาติไม่ผ่านค่ะ,1,1,1
1165,others,มีความนัว,มีความนัว,1,1,1
1166,others,กินดี,ข้นดี,1,1,0
1166,others,กินดี,กินดี,1,1,1
1167,others,เค็มปะแล่มๆ,เค็มปะแล่มๆ,1,1,1
1168,others,กลิ่น,กลิ่น,10,1,1
1169,others,กลิ่นแรงมาก,กลิ่นแรงมาก,3,1,1
1170,others,ไม่เข้ากัน,ไม่เข้ากัน,1,1,1
1171,others,เข้ากันดี,เข้ากันดี,3,1,1
1172,others,ให้กุ้งตัวใหญ่,ให้กุ้งตัวใหญ่,2,1,1
1173,others,ไม่หวงของ,ไม่หวงของ,1,1,1
1174,others,ต้องปรับปรุง,ต้องปรับปรุง,3,1,1
1175,others,ตัวเล็กไปหน่อย,ตัวเล็กไปหน่อย,7,1,1
1176,others,น้ำจิ้มจืด,น้ำจิ้มจืด,1,1,1
1177,others,รสชาติแปลก,รสชาติแปลก,2,1,1
1178,others,มีกลิ่นนิดๆ,มีกลิ่นนิดๆ,4,1,1
1179,others,ระดับเทพ,ระดับเทพ,1,1,1
1180,others,รสเนื้อมาเต็ม,รสเนื้อมาเต็ม,1,1,1
1181,others,ได้เยอะ,ได้เยอะ,7,1,1
1181,others,ได้เยอะ,ไม่เยอะ,1,1,0
1181,others,ได้เยอะ,ไข่เยอะ,1,1,0
1181,others,ได้เยอะ,คิวเยอะ,1,1,0
1182,others,รสจัดแบบไทยๆ,รสจัดแบบไทยๆ,1,1,1
1183,others,รสชาดอาหารกำลังพอดี,รสชาดอาหารกำลังพอดี,2,1,1
1184,others,ทอดสุกกำลังดี,ทอดได้กำลังดี,1,1,0
1184,others,ทอดสุกกำลังดี,ทอดสุกกำลังดี,1,1,1
1185,others,น้ำต้มยำอร่อย,น้ำต้มยำอร่อย,2,1,1
1186,others,เหนียวเด้ง,เหนียวเด้ง,1,1,1
1187,others,อิ่ม,อิ่ม,13,1,1
1188,others,ไม่อิ่ม,ไม่อิ่ม,3,1,1
1188,others,ไม่อิ่ม,ไม่ใหม่,1,1,0
1189,others,ความเผ็ดกำลังดี,ความเผ็ดกำลังดี,2,1,1
